Operating Unit	Country Name	Planning Cycle	Implementation Year	Mechanism ID	Mechanism Name	Funding Agency	Partner Name	Award Number	Start Date	End Date	Procurement Type	Record Type	GAP	GHP-State	GHP-USAID	Total New Funding Sources	Applied Pipeline Amount	Total Planned Funding	CIRC	HBHC	HKID	HLAB	HMBL	HMIN	HTXD	HTXS	HVAB	HVCT	HVMS	HVOP	HVSI	IDUP	MTCT	OHSS	PDCS	PDTX	HVTB	Gender: Preventing and Responding to Gender-based Violence (GBV)	Water	Prevention among Adolescent Girls & Young Women	Condoms: Commodities	"Condoms: Policy, Tools, and Service Delivery"	Construction	Economic Strengthening	Education	Food and Nutrition: Commodities	"Food and Nutrition: Policy, Tools, and Service Delivery"	Gender: Gender Equality	Human Resources for Health	Key Populations: MSM and TG	Key Populations: SW	Motor Vehicles: Leased	Motor Vehicles: Purchased	Renovation
Kenya	Kenya	2019 COP	FY 2020	17712	Strengthening Strategic Information in Kenya	HHS/CDC	"Regents of the University of California, San Francisco, The"	GH001520			Contract	Implementing Mechanism		638849		638849	2700000	3338849	0	0	0	0	0	0	0	0	0	0	0	638849	0	0	0	0	0	0	0			638849														
Kenya	Kenya	2019 COP	FY 2020	18506	UCSF Clinical Kisumu	HHS/CDC	"Regents of the University of California, San Francisco, The"	GH001947			Contract	Implementing Mechanism		5104770		5104770	2208649	7313419	355546	0	0	0	0	0	0	3611368	0	0	0	0	0	0	277823	0	0	455312	404721																	
Kenya	Kenya	2019 COP	FY 2020	81712	Recency HQ Mechanism - UCSF	HHS/CDC	"Regents of the University of California, San Francisco, The"	GH002170			Cooperative Agreement	Implementing Mechanism		800000		800000		800000	0	0	0	0	0	0	0	0	0	0	0	0	800000	0	0	0	0	0	0																	
Kenya	Kenya	2019 COP	FY 2020	Redacted as the Mechanism is to be determined	Redacted as the Mechanism is to be determined	USAID	TBD	TBDawardUSAID				Implementing Mechanism	0	292183	0	292183	0	292183	0	0	0	0	0	0	0	111858	0	0	0	0	0	0	0	180325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kenya	Kenya	2019 COP	FY 2020	80036	FELTP	HHS/CDC	"Task Force For Global Health, Inc., The"	GH001873	9/1/2015 4:00	8/31/2020 4:00	Cooperative Agreement	Implementing Mechanism					200000	200000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
Kenya	Kenya	2019 COP	FY 2020	17964	Measure Evaluation IV	USAID	The University of North Carolina at Chapel Hill	AIDOAAL1400004	7/1/2014 4:00	6/28/2019 4:00	Cooperative Agreement	Implementing Mechanism	0	1003068	0	1003068	0	1003068	0	6893	0	0	0	0	0	747607	0	0	0	0	0	0	142562	0	0	60988	45018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kenya	Kenya	2019 COP	FY 2020	18207	Columbia STARS	HHS/CDC	Trustees Of Columbia University In The City Of New York	GHH001952			Contract	Implementing Mechanism		1318022		1318022	343206	1661228	0	0	0	0	0	0	0	1098032	0	0	0	0	0	59024	33281	0	0	67599	60086																	
Kenya	Kenya	2019 COP	FY 2020	18262	Strengthening Public Health Capacity and SI Systems	HHS/CDC	UNAIDS JOINT UNITED NATIONS PROGRAMME ON HIV/AIDS	GH001971			Cooperative Agreement	Implementing Mechanism					75000	75000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
Kenya	Kenya	2019 COP	FY 2020	17950	Implementation of Sustainable Laboratory Quality Systems	HHS/CDC	UNIVERSITY OF MARYLAND	GH001358			Contract	Implementing Mechanism		201328		201328	2799569	3000897	0	0	0	0	0	150000	0	0	0	0	0	51328	0	0	0	0	0	0	0			51328														
Kenya	Kenya	2019 COP	FY 2020	18205	UMB PACT Kamili	HHS/CDC	UNIVERSITY OF MARYLAND	GH001962			Contract	Implementing Mechanism		3104974		3104974	1982685	5087659	0	0	0	0	0	0	0	2452369	0	0	0	0	0	0	233359	0	0	221954	197292	140634		350000														
Kenya	Kenya	2019 COP	FY 2020	18216	UMB PACE Kamilisha	HHS/CDC	UNIVERSITY OF MARYLAND	GH002025			Contract	Implementing Mechanism					100000	100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
Kenya	Kenya	2019 COP	FY 2020	18223	Kemri Non-Research	HHS/CDC	UNIVERSITY OF MARYLAND	GGH001995			Contract	Implementing Mechanism					1634000	1634000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
Kenya	Kenya	2019 COP	FY 2020	18504	UMB Timiza	HHS/CDC	UNIVERSITY OF MARYLAND	GH001949			Contract	Implementing Mechanism					9584902	9584902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
Kenya	Kenya	2019 COP	FY 2020	17959	HealthIT	USAID	UNIVERSITY OF NAIROBI ENTERPR ISES AND SERVICES	AID615A1600013			Contract	Implementing Mechanism	0	3780709	0	3780709	0	3780709	0	0	216062	0	0	0	0	0	0	0	0	388272	3176375	0	0	0	0	0	0	0	0	388272	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kenya	Kenya	2019 COP	FY 2020	18517	UOW Training	HHS/CDC	UNIVERSITY OF WASHINGTON	GH002036			Contract	Implementing Mechanism					100000	100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
Kenya	Kenya	2019 COP	FY 2020	16705	IDU - HIV Combination Prevention	USAID	United nations office on drugs and crime	AID615IO1400001			Contract	Implementing Mechanism	0	825776	0	825776	0	825776	0	0	0	0	0	0	0	0	0	0	0	0	0	825776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kenya	Kenya	2019 COP	FY 2020	16670	HIV Fellowship Program	HHS/CDC	University Of Nairobi	NU2GGH001029			Contract	Implementing Mechanism					80000	80000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
Kenya	Kenya	2019 COP	FY 2020	18204	UON CRISSP Plus	HHS/CDC	University Of Nairobi	NU2GGH002037			Contract	Implementing Mechanism		3664959		3664959	539358	4204317	0	0	0	0	0	0	0	2617398	0	0	0	0	0	0	453604	0	0	314448	279509	126922		750000														
Kenya	Kenya	2019 COP	FY 2020	18512	UON COE Niche	HHS/CDC	University Of Nairobi	GGH001951			Contract	Implementing Mechanism		1588461		1588461	252547	1841008	0	0	0	0	0	0	0	1131871	0	0	0	0	0	0	91858	0	0	191860	172872	94119		300000														
Kenya	Kenya	2019 COP	FY 2020	70150	OPTIMIZE	USAID	WITS HEALTH CONSORTIUM (PTY) LTD	AIDOAAA1500069	10/5/2015 4:00	10/1/2020 4:00	Cooperative Agreement	Implementing Mechanism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kenya	Kenya	2019 COP	FY 2020	101079	Management and Operations	State						Management and Operations		1876237		1876237		1876237	0	56750	56750	0	0	0	0	0	0	0	1649239	9457	85125	0	0	18916	0	0	0																	
Kenya	Kenya	2019 COP	FY 2020	102079	Management and Operations	USAID						Management and Operations	0	3131000	0	3131000	15093798	18224798	0	48702	87664	29221	0	0	136368	224046	184098	157798	1962122	174357	38961	0	29221	0	29221	29221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kenya	Kenya	2019 COP	FY 2020	104079	Management and Operations	DOD						Management and Operations		2464289		2464289	841696	3305985	122729	5479	109807	94559	0	0	0	619932	13456	115805	818704	163422	181885	0	137529	0	6575	73312	1095																	
Kenya	Kenya	2019 COP	FY 2020	109079	Management and Operations	HHS/CDC						Management and Operations	3320000			3320000	14947065	18267065	115569	0	107906	107292	29119	29119	0	740647	15325	218266	1467509	186079	107292	16858	92578	12260	0	52724	21457																	
Lesotho	Lesotho	2019 COP	FY 2020	70167	Karabo ea Bophelo	USAID	Baylor College of Medicine Children's Foundation - Lesotho	72067419CA00016	10/1/2019 4:00	9/30/2024 4:00	Grant	Implementing Mechanism	0	6574827	0	6574827	0	6574827	0	0	4866092	0	0	0	0	0	600000	0	0	1108735	0	0	0	0	0	0	0	115607	0	4920730	0	402427	0	860169	0	0	0	0	1000000	0	0	0	20000	0
Lesotho	Lesotho	2019 COP	FY 2020	81742	Expanding Tuberculosis and HIV Clinical Services (ETHICS)	USAID	Baylor College of Medicine Children's Foundation - Lesotho	72067420FA00001	11/5/2019 5:00	11/4/2022 4:00	Grant	Implementing Mechanism	0	1918563	0	1918563	0	1918563	0	116546	0	0	0	0	0	621898	0	630750	0	96217	0	0	14106	127230	16654	95379	199783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lesotho	Lesotho	2019 COP	FY 2020	18143	4Children – Coordinating Comprehensive Care for Children	USAID	Catholic Relief Services - United States Conference Of Catholic Bishops	AIDOAAA1400061	9/15/2014 4:00	9/16/2019 4:00	Cooperative Agreement	Implementing Mechanism	0	2723335	0	2723335	0	2723335	0	0	1845332	0	0	0	0	0	483664	0	0	394339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lesotho	Lesotho	2019 COP	FY 2020	18048	GHSC-PSM	USAID/WCF	"Chemonics International, Inc."	AIDOAAI1500004AIDOAATO1500007	1/11/2016 5:00	11/28/2020 5:00	Contract	Implementing Mechanism		2742370		2742370		2742370	0	0	0	0	0	0	0	1038505	0	0	0	0	0	0	0	500000	78504	213504	911857											500000	500000					
Lesotho	Lesotho	2019 COP	FY 2020	11030	PEPFAR Small Grants Program	State/AF	DEPARTMENT OF STATE	StateAFSmallGrants			Grant	Implementing Mechanism		150000		150000		150000	0	45000	60000	0	0	0	0	0	0	0	0	0	0	0	0	0	45000	0	0																	
Lesotho	Lesotho	2019 COP	FY 2020	17401	Strengthening Tuberculosis and HIV Response in Lesotho (STAR-L)	HHS/CDC	Elizabeth Glaser Pediatric Aids Foundation	GH00145704			Contract	Implementing Mechanism		9703517		9703517	4341595	14045112	0	1367483	0	0	0	0	0	5319936	0	430059	0	0	0	0	724090	0	103441	310326	1448182	123086	210000							3532	68449	123940	750000					
Lesotho	Lesotho	2019 COP	FY 2020	18020	Providing Universal Services for HIV/AIDS (PUSH)	USAID	Elizabeth Glaser Pediatric Aids Foundation	AID674A1600005			Contract	Implementing Mechanism	0	15858752	0	15858752	0	15858752	0	200000	0	0	0	0	0	9759261	0	1840692	0	642559	0	0	363000	80000	507355	315294	2150591	173000	300000	258567	0	0	0	0	0	250000	0	60000	8582293	0	0	0	0	0
Lesotho	Lesotho	2019 COP	FY 2020	70166	LINKAGES	USAID	FHI Development 360 LLC	AIDOAAA1400045	6/11/2014 4:00	12/30/2021 5:00	Cooperative Agreement	Implementing Mechanism	0	655629	0	655629	144529	800158	0	0	0	0	0	0	0	0	0	248811	0	406818	0	0	0	0	0	0	0	2000	0	203126	0	2000	0	0	0	0	0	4000	0	205000	150667	0	0	0
Lesotho	Lesotho	2019 COP	FY 2020	81741	Capacity Development and Support (CDS) Project	USAID	Family Health International	AID674A1400009	6/10/2014 4:00	6/9/2024 4:00	Contract	Implementing Mechanism	0	2736600	0	2736600	0	2736600	50000	0	1563627	0	0	0	0	478173	355200	0	0	289600	0	0	0	0	0	0	0	170000	80000	200000	0	0	0	50000	0	0	42000	210000	287627	0	0	0	152000	0
Lesotho	Lesotho	2019 COP	FY 2020	17549	TSEPO	USAID	JHPIEGO CORPORATION	AID674A1500005			Contract	Implementing Mechanism	0	5031189	0	5031189	0	5031189	3324444	0	0	0	0	0	0	0	0	0	0	1706745	0	0	0	0	0	0	0	0	0	1524982	0	0	0	0	0	0	0	0	1000000	0	0	0	0	0
Lesotho	Lesotho	2019 COP	FY 2020	81744	Khanya Project	USAID	JHPIEGO CORPORATION	72067421C00001				Implementing Mechanism	0	940000	0	940000	0	940000	622009	0	0	0	0	0	0	0	0	0	0	317991	0	0	0	0	0	0	0	0	0	297530	0	0	0	0	0	0	0	0	431799	0	0	0	0	0
Lesotho	Lesotho	2019 COP	FY 2020	18643	AIDSFREE	USAID	"JSI Research And Training Institute, INC."	AIDOAAA1400046	7/22/2014 4:00	3/21/2020 4:00	Cooperative Agreement	Implementing Mechanism	0	0	0	0	1066293	1066293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lesotho	Lesotho	2019 COP	FY 2020	17432	"Support Ministry of Health to Strengthen Health Systems and Coordinate HIV/AIDS Prevention, Care and Treatment  Programs in the Kingdom of Lesotho under the President’s Emergency Plan for AIDS Relief (PEPFAR)"	HHS/CDC	MINISTRY OF HEALTH AND SOCIAL WELFARE	NU2GGH001598			Contract	Implementing Mechanism		8716964		8716964		8716964	0	30000	0	345153	0	0	0	6099697	0	771084	0	0	20000	0	0	77060	422211	222935	728824												360000					
Lesotho	Lesotho	2019 COP	FY 2020	18641	RISE II	USAID	MOTHERS2MOTHERS SOUTH AFRICA	72067418CA00004	12/11/2017 5:00	12/10/2022 5:00	Contract	Implementing Mechanism	0	2985768	0	2985768	0	2985768	0	0	0	0	0	0	0	2985768	0	0	0	0	0	0	0	0	0	0	0	40000	40000	0	0	0	0	0	0	0	0	50000	600000	0	0	0	0	0
Lesotho	Lesotho	2019 COP	FY 2020	11018	Peace Corps	PC	Peace Corps	PCSmallGrants			Grant	Implementing Mechanism		207000		207000		207000	0	0	77000	0	0	0	0	0	100000	0	0	30000	0	0	0	0	0	0	0																	
Lesotho	Lesotho	2019 COP	FY 2020	80079	Project SOAR	USAID	"Population Council, Inc., The"	AIDOAAA1400060	9/15/2014 4:00	9/14/2019 4:00	Cooperative Agreement	Implementing Mechanism	0	100000	0	100000	0	100000	100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lesotho	Lesotho	2019 COP	FY 2020	18227	Scaling-up Targeted Community Based HTS and Linkage to Treatment in Lesotho	HHS/CDC	Population Services International	NU2GGH002005			Contract	Implementing Mechanism		8540690		8540690	2330412	10871102	0	0	0	0	0	0	0	0	0	7474307	0	1066383	0	0	0	0	0	0	0			2612725									1990302					
Lesotho	Lesotho	2019 COP	FY 2020	70159	Population Services International/Lesotho	DOD	Population Services International	N002441910004	10/22/2018 7:00	10/21/2022 7:00	Contract	Implementing Mechanism		664033		664033	135967	800000	250000	30000	0	0	0	0	0	170000	0	140000	0	10000	14033	0	30000	0	0	0	20000																	
Lesotho	Lesotho	2019 COP	FY 2020	18235	EQUIP	USAID	RIGHT TO CARE	AIDOAAA1500070			Cooperative Agreement	Implementing Mechanism	0	500000	0	500000	0	500000	0	0	0	0	0	0	0	500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lesotho	Lesotho	2019 COP	FY 2020	17123	CDC HMIS support to the MOH	HHS/CDC	Trustees Of Columbia University In The City Of New York	GH00128			Contract	Implementing Mechanism		3740000		3740000	100000	3840000	0	0	0	0	0	0	0	3419302	0	0	0	0	320698	0	0	0	0	0	0																	
Lesotho	Lesotho	2019 COP	FY 2020	81735	Recency HQ Mechanism - ICAP	HHS/CDC	Trustees Of Columbia University In The City Of New York	GH002171			Cooperative Agreement	Implementing Mechanism		400000		400000		400000	0	0	0	0	0	0	0	0	0	200000	0	0	200000	0	0	0	0	0	0																	
Lesotho	Lesotho	2019 COP	FY 2020	81736	Support of Strategic Information Activities in the Kingdom of Lesotho	HHS/CDC	Trustees Of Columbia University In The City Of New York	GH002219	9/30/2019 4:00	9/29/2024 4:00	Cooperative Agreement	Implementing Mechanism		780000		780000		780000	0	0	0	0	0	0	0	0	0	0	0	0	780000	0	0	0	0	0	0												283514				100000	
Lesotho	Lesotho	2019 COP	FY 2020	17431	Support Laboratory Diagnosis and Monitoring to Scale up and Improve HIV/AIDS Care and Treatment Services in the Kingdom of Lesotho under the President’s Emergency Plan for AIDS Relief (PEPFAR)	HHS/CDC	"University Research Co., LLC"	1U2GGH001425			Contract	Implementing Mechanism		584460		584460	504031	1088491	0	0	0	87450	0	0	0	339210	0	4650	0	0	0	0	0	0	64650	25000	63500												207450			25000		
Lesotho	Lesotho	2019 COP	FY 2020	101086	Management and Operations	State						Management and Operations		451255		451255		451255	0	0	0	0	0	0	0	0	0	0	451255	0	0	0	0	0	0	0	0																	
Lesotho	Lesotho	2019 COP	FY 2020	102086	Management and Operations	USAID						Management and Operations	0	4373181	0	4373181	196365	4569546	128902	39491	123969	0	0	0	0	179574	18414	0	3289019	132469	217851	0	78984	46035	39491	39491	39491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lesotho	Lesotho	2019 COP	FY 2020	104086	Management and Operations	DOD						Management and Operations		150000		150000		150000	8500	8500	0	8500	0	0	0	17000	0	0	90500	8500	8500	0	0	0	0	0	0																	
Lesotho	Lesotho	2019 COP	FY 2020	106086	Management and Operations	PC						Management and Operations		704765		704765	18347	723112	0	0	0	0	0	0	0	0	0	0	704765	0	0	0	0	0	0	0	0																	
Lesotho	Lesotho	2019 COP	FY 2020	109086	Management and Operations	HHS/CDC						Management and Operations	512500	2684218		3196718	70000	3266718	0	0	0	141257	0	0	0	539609	0	134894	1616431	0	321010	0	0	203517	36149	36149	167702																	
Malawi	Malawi	2019 COP	FY 2020	70185	Baylor TSP	USAID	BAYLOR COLLEGE OF MEDICINE CH ILDRENS FOUNDATION MALAWI	AID674A1600003	3/31/2016 4:00	3/31/2021 4:00	Contract	Implementing Mechanism	0	13517289	0	13517289	282340	13799629	0	1415082	0	0	0	0	0	5745167	0	2051170	0	200000	0	0	286324	0	540784	2378762	900000	243496	100000	200000	0	0	0	0	0	0	0	0	3791365	0	0	0	200000	685412
Malawi	Malawi	2019 COP	FY 2020	81764	PROTECT	USAID	CEDEP	72061220CA00006				Implementing Mechanism	0	150000	0	150000	0	150000	0	50000	0	0	0	0	0	100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30000	0	0	0	0
Malawi	Malawi	2019 COP	FY 2020	12131	"Strengthening the Delivery, Coordination, and Monitoring of HIV Services in Malawi through a Faith-based Institution under the President’s Emergency Plan for AIDS Relief (PEPFAR)"	HHS/CDC	CHRISTIAN HEALTH ASSOCIATION OF MALAWI	NU2GGH001601			Contract	Implementing Mechanism		7125510		7125510		7125510	0	0	0	0	0	0	0	1275163	3360372	1869597	0	0	100000	0	0	379254	0	141124	0												742067				348000	
Malawi	Malawi	2019 COP	FY 2020	18245	Strengthening Human Resource For Health capacity to Deliver Quality HIV/AIDS services in high burden sites under PEPFAR	HHS/CDC	CHRISTIAN HEALTH ASSOCIATION OF MALAWI	NU2GGH002057			Contract	Implementing Mechanism		2400000		2400000		2400000	0	0	0	0	0	0	0	2400000	0	0	0	0	0	0	0	0	0	0	0												1961338					
Malawi	Malawi	2019 COP	FY 2020	80096	OVC Local Partner	USAID	Catholic Health Commission Archdiocese of Lilongwe	72061219CA00005	8/15/2019 4:00	8/14/2024 4:00	Cooperative Agreement	Implementing Mechanism	0	1300000	0	1300000	0	1300000	0	0	840000	0	0	0	0	0	260000	0	0	0	0	0	0	0	200000	0	0	150000	0	100000	0	0	0	100000	145000	50000	0	60000	100000	0	0	0	182000	0
Malawi	Malawi	2019 COP	FY 2020	18063	GHSC-PSM	USAID/WCF	"Chemonics International, Inc."	AIDOAAI1500004AIDOAATO1500007	1/11/2016 5:00	11/28/2020 5:00	Contract	Implementing Mechanism		3879901		3879901		3879901	1656603	134274	0	124000	0	0	150000	930000	0	60000	0	60000	0	0	0	300524	54500	300000	110000																	
Malawi	Malawi	2019 COP	FY 2020	18305	HRH 2030	USAID	"Chemonics International, Inc."	AIDOAAA1500046	9/1/2015 4:00	8/31/2020 4:00	Contract	Implementing Mechanism	0	1870509	0	1870509	0	1870509	0	0	0	0	0	0	0	785309	0	0	0	0	0	0	0	164600	120000	558000	242600	0	0	0	0	0	0	0	0	0	0	0	1820000	0	0	0	0	0
Malawi	Malawi	2019 COP	FY 2020	12116	ASGF/State for Ambassadors Small Grant for HIV/AIDS	State/AF	DEPARTMENT OF STATE	StateAFSmallGrants			Grant	Implementing Mechanism		200000		200000		200000	0	0	0	0	0	0	0	0	32500	65000	0	87500	15000	0	0	0	0	0	0	50000																
Malawi	Malawi	2019 COP	FY 2020	18256	Construction and Renovation	State/AF	DEPARTMENT OF STATE	StateAFConstruction			Contract	Implementing Mechanism					576243	576243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
Malawi	Malawi	2019 COP	FY 2020	18544	"Achieving HIV Epidemic Control through Scaling Up Quality Testing, Care and Treatment in Malawi under the Presidents Emergency Fund for AIDS Relief (PEPFAR) - Pivot 2"	HHS/CDC	Elizabeth Glaser Pediatric Aids Foundation	5NU2GGH0020100200			Contract	Implementing Mechanism		22370511		22370511		22370511	0	1243623	0	0	0	0	0	13806092	105000	2849958	0	105615	663440	0	1160882	0	406710	883400	1145791			374351									3048003				480000	
Malawi	Malawi	2019 COP	FY 2020	70175	Improving Quality of Care and Health Impact through Innovative Systems and Technologies in Malawi under PEPFAR	HHS/CDC	Elizabeth Glaser Pediatric Aids Foundation	GH002301				Implementing Mechanism		0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	
Malawi	Malawi	2019 COP	FY 2020	17585	LINKAGES	USAID	FHI Development 360 LLC	AIDOAAA1400045	6/11/2014 4:00	12/30/2021 5:00	Cooperative Agreement	Implementing Mechanism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Malawi	Malawi	2019 COP	FY 2020	81759	Meeting Targets and Maintaining Epidemic Control (EpiC)	USAID	Family Health International	7200AA19CA00002	4/15/2019 4:00	4/14/2024 4:00	Cooperative Agreement	Implementing Mechanism	0	2604000	0	2604000	196000	2800000	0	484000	0	0	0	0	0	970000	0	640000	0	510000	0	0	0	0	0	0	0	136504	0	644000	0	0	0	0	0	0	0	0	480000	465000	250000	0	0	0
Malawi	Malawi	2019 COP	FY 2020	81768	EMPOWER FHI	USAID	Family Health International	72061220CA00002	3/5/2020 5:00	3/4/2025 5:00	Cooperative Agreement	Implementing Mechanism	0	1384600	0	1384600	0	1384600	0	0	0	0	0	0	0	220000	127793	481164	0	555643	0	0	0	0	0	0	0	407643	0	1054036	0	0	0	0	0	0	0	0	0	80000	0	50000	0	0
Malawi	Malawi	2019 COP	FY 2020	18244	Addressing unmet need in HIV Testing Services (HTS) through effective delivery models under PEPFAR	HHS/CDC	JHPIEGO CORPORATION	NU2GGH002008			Contract	Implementing Mechanism		5291313		5291313		5291313	0	18615	0	0	0	0	0	2362843	900000	601790	0	914952	0	0	0	0	111260	208981	172872			1200420									292803	110241	115362			
Malawi	Malawi	2019 COP	FY 2020	18247	Technical Assistance to Provide High-Quality Voluntary Medical Male Circumcision (VMMC) Services to Programs Supported by the President’s Emergency Plan for AIDS Relief (PEPFAR)	HHS/CDC	JHPIEGO CORPORATION	GH001469			Cooperative Agreement	Implementing Mechanism		13940		13940	6809050	6822990	13940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
Malawi	Malawi	2019 COP	FY 2020	81748	DHAPP-MDF Partnership for Sustainable HIV Epidemic Control	DOD	JHPIEGO CORPORATION	N002442010001	10/1/2020 7:00	9/30/2024 7:00	Grant	Implementing Mechanism		727042		727042	1066637	1793679	0	0	0	0	0	0	0	727042	0	0	0	0	0	0	0	0	0	0	0																	
Malawi	Malawi	2019 COP	FY 2020	81767	EMPOWER VMMC II	USAID	JHPIEGO CORPORATION	72061220CA00001	2/20/2020 5:00	2/19/2025 5:00	Cooperative Agreement	Implementing Mechanism	0	2371816	0	2371816	0	2371816	2371816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Malawi	Malawi	2019 COP	FY 2020	82187	"Reaching Impact, Saturation and Epidemic Control (RISE)"	USAID	JHPIEGO CORPORATION	7200AA19CA00003	4/15/2019 4:00	4/14/2024 4:00	Cooperative Agreement	Implementing Mechanism	0	418842	0	418842	858289	1277131	418842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Malawi	Malawi	2019 COP	FY 2020	16704	One Community (One C)	USAID	"Johns Hopkins University, The"	AID612A1600001			Contract	Implementing Mechanism	0	10900001	0	10900001	0	10900001	0	758397	4121124	0	0	0	0	281135	2621855	831106	0	522633	0	0	0	0	1263751	500000	0	275796	0	4214738	0	100000	0	100000	260000	0	0	0	969807	0	0	0	0	0
Malawi	Malawi	2019 COP	FY 2020	10427	"Supporting the Safe, Adequate and Reliable Supply of Blood and Blood Products through the Malawi Blood Transfusion Service and its Support to Hospitals throughout Malawi, under the PEPFAR and the Global Health Initiative"	HHS/CDC	MALAWI BLOOD TRANSFUSION SERV ICE	6NU2GGH002023			Contract	Implementing Mechanism		100000		100000		100000	0	0	0	0	100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
Malawi	Malawi	2019 COP	FY 2020	17487	Strengthening Malawi's Vital Statistics Systems through Civil Registration under PEPFAR	HHS/CDC	NATIONAL REGISTRATION BUREAU	NU2GGH001600			Contract	Implementing Mechanism		690252		690252		690252	0	0	0	0	0	0	0	580252	0	0	0	0	110000	0	0	0	0	0	0																	
Malawi	Malawi	2019 COP	FY 2020	81746	MANERELA+	DOD	NETWORK FOR RELIGIOUS LEADERS LIVING WITH OR AFFECTED BY HIV/AIDS	N681712010005				Implementing Mechanism		500000		500000		500000	0	0	0	0	0	0	0	0	125000	250000	0	125000	0	0	0	0	0	0	0																	
Malawi	Malawi	2019 COP	FY 2020	70190	Local Capacity KP	USAID	PAKACHERE INSTITUTE OF HEALTH AND DEVELOPMENT COMMUNICATION	72061219CA00007	9/10/2019 4:00	9/9/2024 4:00	Cooperative Agreement	Implementing Mechanism	0	1300000	0	1300000	0	1300000	0	430000	0	0	0	0	0	252000	0	395000	0	223000	0	0	0	0	0	0	0	15000	0	303000	0	0	0	0	0	0	0	0	193500	13000	0	0	55000	0
Malawi	Malawi	2019 COP	FY 2020	17480	HP+	USAID	"Palladium International, LLC"	AIDOAAA1500051			Contract	Implementing Mechanism	0	2229950	0	2229950	0	2229950	0	500000	0	0	0	0	0	20000	730960	743990	0	159000	0	0	0	61000	0	0	15000	0	0	116000	0	89000	0	0	0	0	0	0	320000	0	0	0	0	0
Malawi	Malawi	2019 COP	FY 2020	70186	OHSEC	USAID	Partners In Hope	72061219CA00003	3/1/2019 5:00	2/28/2021 5:00	Cooperative Agreement	Implementing Mechanism	0	10291596	0	10291596	362340	10653936	0	1649803	0	240293	0	0	0	2812785	59631	2383134	0	20000	0	0	0	0	453868	1297688	1374394	0	0	0	0	0	0	0	0	0	0	0	4909499	0	0	0	267000	234000
